,fc_nuclear,fc_wind,fc_solar_th,hour,thermal_gap,net_exc_power,price
2284,7117.2,8345.0,10.0,3,7442.799999999999,-200,35.4
2285,7117.2,8579.0,10.8,4,7087.0,-200,34.52
2286,7117.2,9311.0,10.8,5,6384.0,-200,33.13
2287,7117.2,9799.0,10.8,6,6451.0,-200,33.44
2288,7117.2,9983.0,9.8,7,7648.0,-200,36.28
2289,7117.2,10163.0,9.7,8,8865.0,-200,39.17
2290,7117.2,10833.0,9.5,9,9374.0,-200,40.68
2291,7117.2,11256.0,34.6,10,9153.599999999999,-200,40.25
2292,7117.2,11905.0,226.5,11,8121.4000000000015,-200,38.01
2293,7117.2,12947.0,380.5,12,6610.799999999999,-200,34.87
2294,7117.2,13628.0,399.0,13,6267.299999999999,-200,34.32
2295,7117.2,14202.0,487.3,14,5298.700000000001,-200,32.19
2296,7117.2,14180.0,546.6,15,4257.4000000000015,-200,29.47
2297,7117.2,13775.0,570.3,16,5364.200000000001,-200,31.69
2298,7117.2,13181.0,373.0,17,8435.7,-200,38.54
2299,7117.2,12677.0,139.8,18,11713.0,-200,45.95
2300,7117.2,12597.0,105.3,19,12229.5,-200,46.97
2301,7117.2,12994.0,50.0,20,12479.8,-200,47.66
2302,7117.2,12895.0,36.2,21,12537.599999999999,-200,47.55
2303,7117.2,12777.0,29.8,22,10881.0,-200,43.28
2304,7117.2,12697.0,16.5,23,8059.299999999999,-200,36.22
2305,7117.2,12706.0,14.1,0,5557.700000000001,-200,34.35
2306,7117.2,12521.0,36.8,1,3745.0,-200,29.65
2307,7117.2,12574.0,13.9,2,2308.9000000000015,-200,26.03
2308,7117.2,12728.0,11.3,3,1365.5,-200,23.67
2309,7117.2,12661.0,10.9,4,957.9000000000015,-200,22.46
2310,7117.2,12390.0,9.2,5,1249.5999999999985,-200,22.8
2311,7117.2,12480.0,10.1,6,1708.7000000000007,-200,23.79
2312,7117.2,12322.0,10.9,7,2710.9000000000015,-200,25.92
2313,7117.2,11923.0,9.6,8,3802.4000000000015,-200,28.11
2314,7117.2,11710.0,13.9,9,5161.5,-200,31.08
2315,7117.2,11701.0,92.0,10,5886.4000000000015,-200,32.64
2316,7117.2,11734.0,286.1,11,5509.0,-200,31.57
2317,7117.2,12167.0,367.5,12,4873.9000000000015,-200,30.14
2318,7117.2,12850.0,368.0,13,5134.0,-200,31.05
2319,7117.2,13739.0,261.0,14,5266.299999999999,-200,31.8
2320,7117.2,14029.0,251.7,15,4616.0999999999985,-200,30.24
2321,7117.2,13735.0,198.7,16,5316.799999999999,-200,31.55
2322,7117.2,13096.0,111.0,17,7558.0999999999985,-200,36.36
2323,7117.2,12762.0,29.2,18,10333.599999999999,-200,42.67
2324,7117.2,12574.0,14.9,19,11445.900000000001,-200,45.06
2325,7117.2,13081.0,3.6,20,11570.2,-200,45.52
2326,7117.2,13517.0,8.5,21,10770.3,-200,43.7
2327,7117.2,13656.0,9.6,22,9125.2,-200,39.63
2328,7117.2,13931.0,9.5,23,6575.299999999999,-200,33.46
2329,7117.2,13692.0,9.7,0,4240.0999999999985,-200,31.83
2330,7117.2,13739.0,9.9,1,2186.9000000000015,-200,26.71
2331,7117.2,14142.0,10.0,2,734.7999999999993,-200,23.28
2332,7117.2,14163.0,9.2,3,94.59999999999854,-200,21.57
2333,7117.2,13825.0,8.8,4,-215.0,-200,20.41
2334,7117.2,14338.0,9.3,5,-283.5,-200,20.41
2335,6632.3,14312.0,9.6,6,1727.0999999999985,-200,24.27
2336,6632.3,14888.0,8.2,7,3585.5,-200,28.97
2337,6632.3,15071.0,7.5,8,4515.4000000000015,-200,31.17
2338,6632.3,15170.0,6.5,9,6483.200000000001,-200,35.82
2339,6632.3,15967.0,13.3,10,6313.9000000000015,-200,35.77
2340,6632.3,16895.0,74.1,11,5387.299999999999,-200,33.97
2341,6632.3,16896.0,50.0,12,4870.0,-200,32.54
2342,6632.3,17115.0,94.5,13,5617.5,-200,34.31
2343,6632.3,17098.0,65.8,14,5717.300000000003,-200,34.36
2344,6632.3,16774.0,59.5,15,5441.9000000000015,-200,33.29
2345,6632.3,16764.0,54.1,16,5286.0,-200,32.73
2346,6632.3,16669.0,21.3,17,6576.5999999999985,-200,35.61
2347,6632.3,16350.0,7.8,18,8331.900000000001,-200,39.46
2348,6632.3,15833.0,6.1,19,9536.599999999999,-200,41.84
2349,6632.3,16021.0,9.3,20,9653.400000000001,-200,42.07
2350,6632.3,15872.0,10.3,21,9588.400000000001,-200,41.63
2351,6632.3,15778.0,10.0,22,7686.700000000001,-200,36.78
2352,7117.2,15699.0,9.8,23,4777.0,-200,30.31
2353,7117.2,15682.0,9.8,0,2626.0,-200,29.27
2354,7117.2,15147.0,9.7,1,1200.0999999999985,-200,25.27
2355,7117.2,14351.0,10.1,2,687.7000000000007,-200,23.31
2356,7117.2,14119.0,9.3,3,256.5,-200,21.93
2357,7117.2,14048.0,9.4,4,-142.59999999999854,-200,20.73
2358,7117.2,14147.0,9.2,5,-320.40000000000146,-200,20.19
2359,7117.2,14840.0,9.4,6,-138.59999999999854,-200,20.92
2360,7117.2,14825.0,9.4,7,614.4000000000015,-200,22.55
2361,7117.2,15101.0,9.5,8,823.5999999999985,-200,23.06
2362,7117.2,14735.0,10.1,9,2618.0,-200,26.97
2363,7117.2,14319.0,13.0,10,4047.2999999999993,-200,29.97
2364,7117.2,14258.0,55.9,11,4435.5,-200,30.68
2365,7117.2,14577.0,184.4,12,4133.800000000003,-200,29.99
2366,7117.2,14866.0,224.3,13,4328.4000000000015,-200,30.47
2367,7117.2,15092.0,232.9,14,4624.4000000000015,-200,31.16
2368,7117.2,14912.0,277.9,15,3664.4000000000015,-200,28.53
2369,7117.2,14194.0,258.1,16,4838.0999999999985,-200,30.7
2370,7117.2,13401.0,132.7,17,7459.0999999999985,-200,36.33
2371,7117.2,12756.0,34.6,18,10751.2,-200,43.68
2372,7117.2,12361.0,32.2,19,12059.599999999999,-200,46.4
2373,7117.2,11745.0,10.5,20,13759.3,-200,49.91
2374,7117.2,11189.0,10.6,21,14120.2,-200,50.23
2375,7117.2,11220.0,8.0,22,12676.8,-200,46.57
2376,7117.2,11278.0,9.3,23,9488.5,-200,38.71
2377,7117.2,11362.0,10.0,0,6453.799999999999,-200,35.6
2378,7117.2,11388.0,10.3,1,4526.5,-200,30.77
2379,7117.2,11191.0,10.4,2,3930.4000000000015,-200,29.02
2380,7117.2,10649.0,10.3,3,4176.5,-200,29.06
2381,7117.2,10166.0,10.1,4,4912.700000000001,-200,30.33
2382,7117.2,9962.0,9.9,5,5974.9000000000015,-200,32.58
2383,7117.2,9690.0,9.6,6,9171.2,-200,39.95
2384,7117.2,9587.0,9.0,7,14545.8,-200,52.71
2385,7117.2,9454.0,9.1,8,18266.6,-200,61.44
2386,7117.2,8673.0,18.6,9,18919.3,-200,62.31
2387,7117.2,8351.0,139.6,10,17248.199999999997,-200,57.87
2388,7117.2,8615.0,372.9,11,15402.599999999999,-200,53.39
2389,7117.2,9154.0,456.2,12,14763.5,-200,52.03
2390,7117.2,10164.0,452.6,13,14037.900000000001,-200,50.78
2391,7117.2,11170.0,460.2,14,12003.3,-200,46.35
2392,7117.2,11777.0,441.0,15,11400.099999999999,-200,45.13
2393,7117.2,12050.0,340.8,16,12412.800000000003,-200,47.58
2394,7117.2,11926.0,225.5,17,15309.400000000001,-200,54.33
2395,7117.2,11986.0,93.2,18,17625.6,-200,59.79
2396,7117.2,12405.0,58.5,19,17571.3,-200,59.77
2397,7117.2,12936.0,8.1,20,17446.7,-200,59.64
2398,7117.2,13718.0,16.5,21,15385.3,-200,55.0
2399,7117.2,13841.0,16.1,22,12298.7,-200,47.44
2400,7117.2,13852.0,9.5,23,8779.3,-200,38.74
2401,7117.2,14506.0,9.9,0,5695.9000000000015,-200,35.9
2402,7117.2,14868.0,9.4,1,3245.4000000000015,-200,30.04
2403,7117.2,14789.0,9.4,2,2024.4000000000015,-200,26.84
2404,7117.2,15047.0,8.4,3,1293.4000000000015,-200,25.07
2405,7117.2,14990.0,8.3,4,1391.5,-200,25.09
2406,7117.2,14527.0,7.9,5,2434.9000000000015,-200,27.12
2407,7117.2,14138.0,7.6,6,5728.200000000001,-200,34.64
2408,7117.2,13932.0,7.6,7,10375.2,-200,45.57
2409,7117.2,14017.0,7.3,8,12643.8,-200,50.93
2410,7117.2,13960.0,10.4,9,13543.3,-200,52.89
2411,7117.2,14076.0,44.0,10,13818.900000000001,-200,53.45
2412,7117.2,14105.0,68.1,11,13299.3,-200,52.03
2413,7117.2,14612.0,24.2,12,12510.400000000001,-200,50.29
2414,7117.2,15733.0,19.4,13,11511.5,-200,48.45
2415,7117.2,16435.0,14.6,14,10074.0,-200,45.26
2416,7117.2,16828.0,13.2,15,9350.599999999999,-200,43.6
2417,7117.2,16651.0,10.6,16,10042.099999999999,-200,44.97
2418,7117.2,15913.0,11.1,17,11852.2,-200,48.67
2419,7117.2,14923.0,9.6,18,14536.2,-200,54.31
2420,7117.2,14196.0,9.1,19,15414.7,-200,55.76
2421,7117.2,14125.0,9.5,20,15406.3,-200,55.51
2422,7117.2,14129.0,9.9,21,14337.900000000001,-200,52.75
2423,7117.2,14296.0,11.5,22,11362.3,-200,45.48
2424,7117.2,14653.0,11.5,23,7732.299999999999,-200,36.75
2425,7117.2,14715.0,9.1,0,5232.700000000001,-200,34.92
2426,7117.2,14642.0,10.0,1,3366.7999999999993,-200,30.18
2427,7117.2,14854.0,10.3,2,2013.5,-200,26.86
2428,7117.2,15020.0,9.7,3,1384.0999999999985,-200,25.27
2429,7117.2,15263.0,9.2,4,1264.5999999999985,-200,24.96
2430,7117.2,15590.0,7.4,5,1523.4000000000015,-200,25.63
2431,7117.2,15379.0,7.1,6,4235.700000000001,-200,31.87
2432,7117.2,15444.0,6.9,7,8735.900000000001,-200,42.63
2433,7117.2,15174.0,6.8,8,11678.099999999999,-200,49.38
2434,7117.2,14995.0,6.8,9,12504.900000000001,-200,51.08
2435,7117.2,15199.0,8.9,10,12389.7,-200,50.76
2436,7117.2,15801.0,18.2,11,11151.0,-200,47.99
2437,7117.2,16176.0,21.7,12,10512.400000000001,-200,46.51
2438,7117.2,16243.0,25.3,13,10367.300000000003,-200,46.03
2439,7117.2,16086.0,32.7,14,9416.099999999999,-200,43.44
2440,7117.2,16227.0,35.0,15,8524.900000000001,-200,41.19
2441,7117.2,16365.0,31.3,16,8206.900000000001,-200,40.34
2442,7117.2,16238.0,10.3,17,9459.900000000001,-200,43.1
2443,7117.2,15798.0,11.0,18,11243.8,-200,46.94
2444,7117.2,15601.0,10.8,19,11620.0,-200,47.53
2445,7117.2,15675.0,10.2,20,11655.599999999999,-200,47.49
2446,7117.2,15925.0,10.0,21,10637.8,-200,45.01
2447,7117.2,15999.0,11.9,22,7927.9000000000015,-200,38.32
2448,7117.2,15827.0,11.4,23,5336.4000000000015,-200,31.75
2449,7117.2,15636.0,11.2,0,3705.5999999999985,-200,31.85
2450,7117.2,15725.0,9.7,1,1704.0999999999985,-200,26.89
2451,7117.2,15292.0,10.0,2,912.7999999999993,-200,24.5
2452,7117.2,15081.0,6.8,3,316.0,-200,22.73
2453,7117.2,14937.0,7.8,4,122.0,-200,21.98
2454,7117.2,14719.0,7.6,5,391.2000000000007,-200,22.3
2455,7117.2,14225.0,7.2,6,1641.5999999999985,-200,24.81
2456,7117.2,14574.0,8.2,7,2719.5999999999985,-200,27.47
2457,7117.2,14795.0,8.7,8,3590.9000000000015,-200,29.55
2458,7117.2,14669.0,8.0,9,5111.299999999999,-200,32.96
2459,7117.2,14618.0,17.9,10,5552.300000000003,-200,33.81
2460,7117.2,14609.0,96.7,11,4446.4000000000015,-200,30.95
2461,7117.2,14712.0,245.5,12,3348.4000000000015,-200,28.18
2462,7117.2,15092.0,328.6,13,3012.0999999999985,-200,27.44
2463,7117.2,15080.0,411.5,14,2357.9000000000015,-200,25.66
2464,7117.2,14451.0,481.1,15,1998.699999999997,-200,24.19
2465,7117.2,13681.0,532.9,16,3700.7000000000007,-200,27.6
2466,7117.2,12550.0,364.3,17,6967.200000000001,-200,34.56
2467,7117.2,12310.0,99.3,18,9513.5,-200,40.38
2468,7117.2,12195.0,38.8,19,10375.0,-200,42.21
2469,7117.2,12119.0,17.1,20,11194.7,-200,43.96
2470,7117.2,11688.0,11.4,21,11471.400000000001,-200,44.15
2471,7117.2,11339.0,10.6,22,10167.2,-200,40.58
2472,7117.2,11177.0,11.0,23,8020.799999999999,-200,35.09
2473,7117.2,11075.0,10.4,0,6178.4000000000015,-200,34.74
2474,7117.2,11005.0,11.0,1,4335.799999999999,-200,30.05
2475,7117.2,10880.0,10.4,2,3184.4000000000015,-200,27.0
2476,7117.2,10758.0,10.6,3,2592.2000000000007,-200,25.3
2477,7117.2,10343.0,10.5,4,2885.2999999999993,-200,25.55
2478,7117.2,10212.0,10.5,5,3094.2999999999993,-200,25.78
2479,7117.2,9526.0,10.4,6,4150.4000000000015,-200,27.69
2480,7117.2,9075.0,9.6,7,5462.200000000001,-200,30.38
2481,7117.2,8617.0,10.2,8,6681.1,-200,32.84
2482,7117.2,8268.0,13.7,9,8042.0,-200,35.71
2483,7117.2,7734.0,60.7,10,9175.599999999999,-200,37.91
2484,7117.2,6894.0,168.1,11,10006.099999999999,-200,39.17
2485,7117.2,6712.0,214.6,12,9954.3,-200,38.74
2486,7117.2,6418.0,273.3,13,10546.5,-200,39.79
2487,7117.2,6231.0,301.2,14,11110.8,-200,40.84
2488,7117.2,6260.0,266.9,15,10273.7,-200,38.66
2489,7117.2,6550.0,153.9,16,10645.300000000001,-200,39.57
2490,7117.2,6530.0,66.8,17,12554.5,-200,44.0
2491,7117.2,7013.0,7.9,18,14521.900000000001,-200,48.91
2492,7117.2,7383.0,1.1,19,15514.7,-200,51.38
2493,7117.2,7432.0,3.8,20,15981.0,-200,52.36
2494,7117.2,7404.0,8.4,21,16029.400000000001,-200,52.28
2495,7117.2,7248.0,8.7,22,15009.1,-200,49.52
2496,7117.2,6903.0,8.7,23,12639.1,-200,43.37
2497,7117.2,6570.0,10.4,0,10465.400000000001,-200,42.06
2498,7117.2,6148.0,13.2,1,9113.6,-200,38.32
2499,7117.2,5732.0,9.4,2,8568.400000000001,-200,36.53
2500,7117.2,5519.0,7.9,3,8583.900000000001,-200,36.25
2501,7117.2,5364.0,4.9,4,8919.900000000001,-200,36.77
2502,7117.2,5112.0,8.0,5,10037.8,-200,39.13
2503,7117.2,5261.0,7.5,6,13028.3,-200,46.28
2504,7117.2,5892.0,8.1,7,17145.7,-200,56.49
2505,7117.2,6581.0,9.1,8,18943.8,-200,61.13
2506,7117.2,7279.0,8.3,9,19042.5,-200,61.66
2507,7117.2,7208.0,27.0,10,19536.9,-200,62.63
2508,7117.2,7267.0,28.7,11,18755.4,-200,60.6
2509,7117.2,8194.0,32.0,12,17076.7,-200,56.98
2510,7117.2,8686.0,56.6,13,16421.9,-200,55.55
2511,7117.2,8903.0,70.0,14,15473.0,-200,53.22
2512,7117.2,9618.0,68.1,15,14743.5,-200,51.76
2513,7117.2,9365.0,46.4,16,15312.5,-200,52.78
2514,7117.2,8995.0,23.7,17,17163.0,-200,56.83
2515,7117.2,8599.0,14.8,18,19348.0,-200,61.66
2516,7117.2,8312.0,19.0,19,19785.8,-200,62.35
2517,7117.2,8244.0,16.7,20,19868.1,-200,62.32
2518,7117.2,7930.0,9.9,21,18939.9,-200,59.68
2519,7117.2,7933.0,7.0,22,16073.8,-200,52.56
2520,7117.2,8095.0,9.6,23,12768.2,-200,44.49
2521,7117.2,7576.0,9.4,0,11415.400000000001,-200,45.04
2522,7117.2,7540.0,9.2,1,9519.6,-200,40.25
2523,7117.2,7489.0,9.3,2,8382.5,-200,37.28
2524,7117.2,7560.0,9.0,3,7870.799999999999,-200,35.91
2525,7117.2,7455.0,8.8,4,7988.0,-200,35.94
2526,7117.2,7216.0,8.9,5,8980.900000000001,-200,38.0
2527,7117.2,6832.0,9.0,6,11920.8,-200,44.67
2528,7117.2,6927.0,9.2,7,16214.6,-200,54.94
2529,7117.2,7145.0,8.8,8,19088.9,-200,61.87
2530,7117.2,7379.0,12.4,9,18630.300000000003,-200,60.73
2531,7117.2,7170.0,38.3,10,17670.6,-200,58.09
2532,7117.2,7447.0,177.1,11,15744.8,-200,53.43
2533,7117.2,7944.0,368.1,12,14466.400000000001,-200,50.49
2534,7117.2,8517.0,440.3,13,13290.600000000002,-200,47.85
2535,7117.2,8708.0,382.9,14,12539.800000000003,-200,45.98
2536,7117.2,8488.0,420.4,15,12532.5,-200,45.63
2537,7117.2,7460.0,346.8,16,15040.0,-200,50.82
2538,7117.2,7110.0,213.3,17,17828.4,-200,57.16
2539,7117.2,7570.0,69.8,18,19733.0,-200,61.9
2540,7117.2,8232.0,61.0,19,19524.8,-200,61.66
2541,7117.2,8594.0,8.0,20,19788.8,-200,62.36
2542,7117.2,9188.0,9.2,21,18192.6,-200,58.72
2543,7117.2,9654.0,9.1,22,14789.7,-200,50.62
2544,7117.2,9545.0,9.4,23,11918.400000000001,-200,43.42
2545,7117.2,9102.0,9.7,0,5366.1,-200,31.44
2546,7117.2,9282.0,10.6,1,-6821.799999999999,-200,1.88
2547,7117.2,9251.0,9.8,2,-6624.0,-200,2.15
2548,7117.2,9576.0,9.6,3,-8058.799999999999,-200,-1.28
2549,7117.2,9247.0,8.1,4,-5964.299999999999,-200,3.38
2550,7117.2,8955.0,6.8,5,-5296.0,-200,4.62
2551,7117.2,8524.0,8.0,6,-3449.2000000000007,-200,8.62
2552,7117.2,8214.0,8.0,7,-4030.2000000000007,-200,6.82
2553,7117.2,7987.0,8.7,8,-3201.0,-200,8.49
2554,7117.2,8131.0,7.7,9,-5202.200000000001,-200,3.56
2555,7117.2,7796.0,25.7,10,17290.3,-200,57.59
2556,7117.2,7757.0,90.7,11,16365.199999999997,-200,55.14
2557,7117.2,7713.0,106.9,12,16254.7,-200,54.67
2558,7117.2,7409.0,99.4,13,16751.2,-200,55.48
2559,7117.2,7130.0,84.0,14,16595.9,-200,54.73
2560,7117.2,6544.0,75.2,15,17315.5,-200,55.89
2561,7117.2,5339.0,85.0,16,19373.2,-200,59.87
2562,7117.2,4454.0,29.5,17,21993.7,-200,65.44
2563,7117.2,4302.0,0.3,18,24040.5,-200,70.11
2564,7117.2,4001.0,0.0,19,24805.8,-200,71.57
2565,7117.2,3740.0,4.1,20,25280.7,-200,72.36
2566,7117.2,3261.0,5.9,21,24521.9,-200,70.02
2567,7117.2,2972.0,4.0,22,22059.8,-200,63.68
2568,7117.2,2757.0,3.3,23,19177.5,-200,56.38
2569,7117.2,2539.0,4.9,0,17149.9,-200,55.5
2570,7117.2,2195.0,4.2,1,15538.6,-200,51.19
2571,7117.2,1986.0,6.3,2,14627.5,-200,48.66
2572,7117.2,1865.0,5.3,3,14321.5,-200,47.65
2573,7117.2,1887.0,8.2,4,14198.6,-200,47.19
2574,7117.2,1835.0,7.6,5,14970.2,-200,48.84
2575,7117.2,1862.0,7.7,6,17562.1,-200,54.95
2576,7117.2,1923.0,7.3,7,22028.5,-200,65.62
2577,7117.2,2102.0,7.6,8,24185.5,-200,70.78
2578,7117.2,2322.0,18.9,9,24402.6,-200,71.27
2579,7117.2,2240.0,54.8,10,23256.2,-200,68.26
2580,7117.2,2254.0,185.3,11,21764.6,-200,64.48
2581,7117.2,2468.0,339.4,12,20839.2,-200,62.2
2582,7117.2,2579.0,409.7,13,20742.6,-200,61.86
2583,7117.2,2695.0,310.3,14,20204.7,-200,60.45
2584,7117.2,2848.0,364.2,15,19974.8,-200,59.82
2585,7117.2,2924.0,342.0,16,20802.7,-200,61.69
2586,7117.2,3018.0,79.7,17,22938.4,-200,66.75
2587,7117.2,3241.0,31.5,18,24661.3,-200,70.89
2588,7117.2,3385.0,32.7,19,24877.1,-200,71.33
2589,7117.2,3472.0,12.3,20,25011.5,-200,71.53
2590,7117.2,3648.0,13.6,21,23999.2,-200,69.02
2591,7117.2,3712.0,10.8,22,21235.0,-200,62.19
2592,7117.2,3701.0,6.0,23,18289.8,-200,54.87
2593,7117.2,3694.0,28.9,0,15984.900000000001,-200,53.46
2594,7117.2,3631.0,46.3,1,14166.5,-200,48.84
2595,7117.2,3772.0,19.0,2,12831.8,-200,45.52
2596,7117.2,3799.0,12.1,3,12373.7,-200,44.25
2597,7117.2,3980.0,11.4,4,12177.400000000001,-200,43.72
2598,7117.2,4128.0,9.3,5,12788.5,-200,45.11
2599,7117.2,4308.0,9.0,6,15318.8,-200,51.18
2600,7117.2,4370.0,7.5,7,19713.3,-200,61.68
2601,7117.2,4374.0,9.3,8,22080.7,-200,67.23
2602,7020.5,4393.0,22.0,9,22180.3,-200,67.14
2603,7020.5,4409.0,62.2,10,21073.0,-200,64.29
2604,7117.2,4333.0,165.0,11,19981.2,-200,61.57
2605,7117.2,4717.0,288.3,12,18983.0,-200,59.23
2606,7117.2,5206.0,415.3,13,18015.5,-200,57.04
2607,7117.2,5562.0,400.2,14,17027.6,-200,54.71
2608,7117.2,5974.0,380.6,15,16273.699999999999,-200,52.98
2609,7117.2,5975.0,261.8,16,17432.300000000003,-200,55.61
2610,7117.2,6044.0,191.8,17,19230.0,-200,59.82
2611,7117.2,5919.0,90.4,18,21301.4,-200,64.57
2612,7117.2,6178.0,50.6,19,21588.2,-200,65.26
2613,7117.2,6537.0,3.6,20,21263.2,-200,64.54
2614,7117.2,7050.0,8.1,21,19694.7,-200,60.91
2615,7117.2,7747.0,8.1,22,16570.7,-200,53.64
2616,7117.2,7791.0,7.2,23,13830.6,-200,46.85
2617,7117.2,7813.0,11.4,0,11824.400000000001,-200,46.19
2618,7117.2,8092.0,19.7,1,9568.1,-200,40.74
2619,7117.2,8458.0,11.0,2,7740.799999999999,-200,36.38
2620,7117.2,8142.0,9.4,3,7171.4000000000015,-200,34.61
2621,7117.2,8037.0,8.7,4,6904.1,-200,33.71
2622,7117.2,7260.0,6.8,5,7652.0,-200,34.81
2623,7117.2,6616.0,6.6,6,9054.2,-200,37.58
2624,7117.2,6456.0,8.0,7,10841.8,-200,41.62
2625,7117.2,6103.0,7.5,8,13011.2,-200,46.45
2626,7117.2,5975.0,7.9,9,15022.1,-200,51.05
2627,7117.2,5429.0,10.5,10,16846.4,-200,54.91
2628,7117.2,5165.0,51.1,11,16731.3,-200,54.27
2629,7117.2,5120.0,99.1,12,16215.4,-200,52.81
2630,7117.2,4719.0,126.5,13,17036.2,-200,54.34
2631,7117.2,4539.0,90.5,14,17120.4,-200,54.24
2632,7117.2,4099.0,51.2,15,16732.5,-200,52.82
2633,7117.2,3870.0,45.9,16,17088.4,-200,53.35
2634,7117.2,3738.0,25.2,17,18038.1,-200,55.38
2635,7117.2,3729.0,15.4,18,19894.4,-200,59.68
2636,7117.2,4069.0,8.3,19,19766.5,-200,59.42
2637,7117.2,4441.0,8.7,20,19577.1,-200,59.03
2638,7117.2,4535.0,8.7,21,19356.1,-200,58.38
2639,7117.2,4183.0,8.3,22,18193.5,-200,55.15
2640,7117.2,4335.0,8.3,23,15656.5,-200,48.93
2641,7117.2,4301.0,7.5,0,13293.3,-200,47.36
2642,7117.2,4277.0,4.5,1,11164.3,-200,42.01
2643,7117.2,4162.0,6.0,2,10139.8,-200,39.27
2644,7117.2,3920.0,5.4,3,9646.400000000001,-200,37.73
2645,7117.2,3831.0,5.7,4,9396.1,-200,36.88
2646,7117.2,3917.0,5.9,5,9467.900000000001,-200,36.93
2647,7117.2,3913.0,6.3,6,10188.5,-200,38.49
2648,7117.2,4215.0,7.3,7,10662.5,-200,39.67
2649,7117.2,4367.0,6.6,8,11116.7,-200,40.69
2650,7117.2,4450.0,6.1,9,12375.4,-200,43.61
2651,7117.2,4573.0,84.5,10,12810.1,-200,44.56
2652,7117.2,4773.0,104.6,11,12462.4,-200,43.67
2653,7117.2,5029.0,240.7,12,11621.699999999997,-200,41.63
2654,7117.2,5660.0,333.3,13,11305.5,-200,41.11
2655,7117.2,6288.0,377.9,14,10676.400000000001,-200,39.83
2656,7117.2,6557.0,560.5,15,9086.8,-200,35.98
2657,7117.2,6280.0,452.1,16,9900.0,-200,37.58
2658,7117.2,6159.0,281.4,17,12354.6,-200,43.26
2659,7117.2,6708.0,114.5,18,14691.3,-200,49.11
2660,7117.2,7107.0,56.2,19,15292.6,-200,50.65
2661,7117.2,7544.0,0.2,20,15987.6,-200,52.45
2662,7117.2,7494.0,0.1,21,16130.7,-200,52.58
2663,7117.2,7245.0,1.8,22,15072.0,-200,49.67
2664,7117.2,7157.0,0.0,23,12813.8,-200,43.96
2665,7117.2,7140.0,10.2,0,10154.6,-200,41.69
2666,7117.2,7406.0,33.1,1,7993.700000000001,-200,36.46
2667,7117.2,7339.0,7.1,2,7075.700000000001,-200,34.01
2668,7117.2,7341.0,1.2,3,6800.6,-200,33.17
2669,7117.2,7064.0,1.4,4,7173.4000000000015,-200,33.7
2670,7117.2,6917.0,1.7,5,8332.1,-200,36.22
2671,7117.2,6835.0,6.4,6,11276.400000000001,-200,43.11
2672,7117.2,6805.0,5.0,7,15828.8,-200,53.93
2673,7117.2,6703.0,10.2,8,18643.1,-200,60.49
2674,7117.2,6659.0,16.5,9,19020.8,-200,61.19
2675,7117.2,6343.0,62.0,10,18485.4,-200,59.5
2676,7117.2,6051.0,204.2,11,17403.5,-200,56.5
2677,7117.2,6162.0,353.5,12,16379.0,-200,53.91
2678,7117.2,6221.0,456.4,13,15629.0,-200,51.95
2679,7117.2,6199.0,509.4,14,15129.2,-200,50.54
2680,7117.2,6204.0,557.9,15,15396.2,-200,51.01
2681,7117.2,6086.0,506.6,16,16355.6,-200,53.07
2682,7117.2,6061.0,345.3,17,18381.9,-200,57.78
2683,7117.2,6314.0,124.4,18,20592.4,-200,63.12
2684,7117.2,6585.0,90.7,19,20786.1,-200,63.6
2685,7117.2,6419.0,17.9,20,21314.9,-200,64.58
2686,7117.2,5986.0,15.1,21,20808.7,-200,62.88
2687,7117.2,5749.0,14.7,22,18546.1,-200,57.06
2688,7117.2,5366.0,12.8,23,15845.0,-200,50.08
2689,7117.2,5019.0,16.3,0,14091.5,-200,49.78
2690,7117.2,5073.0,23.6,1,11992.2,-200,44.56
2691,7117.2,4941.0,6.9,2,10844.900000000001,-200,41.51
2692,7117.2,4799.0,29.4,3,10582.400000000001,-200,40.59
2693,7117.2,4722.0,10.1,4,10639.7,-200,40.5
2694,7117.2,4614.0,0.3,5,11266.5,-200,41.76
2695,7117.2,4555.0,1.3,6,13783.5,-200,47.63
2696,7117.2,4745.0,0.2,7,17708.6,-200,57.08
2697,7117.2,4928.0,2.3,8,20073.1,-200,62.74
2698,7117.2,5105.0,6.1,9,20091.8,-200,62.73
2699,7117.2,5266.0,47.5,10,18767.0,-200,59.45
2700,7117.2,5428.0,272.3,11,16889.300000000003,-200,54.83
2701,7117.2,5494.0,489.7,12,16132.3,-200,52.86
2702,7117.2,5518.0,632.1,13,15604.900000000001,-200,51.41
2703,7117.2,5589.0,694.1,14,14469.599999999999,-200,48.53
2704,7117.2,5582.0,749.7,15,14403.8,-200,48.19
2705,7117.2,5475.0,651.5,16,15747.7,-200,51.19
2706,7117.2,5495.0,419.8,17,17897.6,-200,56.22
2707,7117.2,5976.0,184.9,18,19818.9,-200,61.02
2708,7117.2,6243.0,80.4,19,20373.4,-200,62.36
2709,7117.2,6535.0,21.9,20,20780.9,-200,63.37
2710,7117.2,7018.0,16.6,21,19462.2,-200,60.32
2711,7117.2,7256.0,14.4,22,16576.4,-200,53.32
2712,7117.2,7452.0,15.9,23,13518.900000000001,-200,45.87
2713,7117.2,7706.0,16.7,0,11320.1,-200,44.9
2714,7117.2,7456.0,21.3,1,9049.5,-200,39.05
